0,0,-0.3055459643,0.1653647425,-0.7083654329,-0.274579013,-0.7875650262,0.0763919128,0.4231632271,-0.1570079495
0,0,-0.2817587193,0.1777623938,-0.6131745546,0.0698833555,-0.7624407189,-0.2018453313,0.4346857093,-0.1769571642
0,0,-0.6713426288,-0.2149064301,-0.4149880922,0.002756313,-0.8020057627,0.0838443721,0.4244981915,-0.0199013902
0,0,-0.4487091518,0.2337872197,-0.7581087574,0.1061320142,-0.6743456985,-0.2147513939,0.4155675135,-0.2442963301
0,0,-0.5309319597,0.0706750904,-0.5948990935,-0.3516643738,-0.8550543589,-0.0971594865,0.4455133653,-0.162606903
0,0,-0.2780747179,0.052266095,-0.7138347412,-0.3099837422,-0.5610048191,0.0441244487,0.3735984494,-0.3181354246
0,0,-0.4384718694,0.1112300578,-0.5929865504,-0.2999218418,-0.8413041221,-0.0271436891,0.4526596164,-0.0949945017
0,0,-0.2951037003,0.1874961889,-0.6100921403,0.052190794,-0.7771400395,-0.2068470791,0.359927692,-0.3766793696
0,0,-0.2638996089,0.2035771898,-0.7424368817,-0.1844270127,-0.8542014674,0.1493955083,0.4097530293,-0.0418837505
0,0,-0.6798353813,0.1696359897,-0.6809564845,-0.2382231447,-0.3739900986,-0.0301190859,0.4435857725,-0.0723296983
0,0,-0.4839271899,0.204403263,-0.5254983024,-0.1800882507,-0.8488976957,0.0547765461,0.4454475215,-0.1049409407
0,0,-0.5585895301,-0.2415408031,-0.6312441578,0.0519078569,-0.3416206413,0.012145159,0.4078247269,-0.2642536475
0,0,-0.7889255432,0.0441561059,-0.4036904553,0.0795254481,-0.4440862256,-0.2343197638,0.2885805702,-0.4177755514
0,0,-0.6142222224,-0.2825377624,-0.7020815581,0.0072413006,-0.3999683369,-0.0087319654,0.4177967836,-0.2540294163
0,0,-0.6576683942,-0.1149035808,-0.5916754865,0.1764341688,-0.3542860768,-0.095985464,0.3835804587,-0.3195164503
0,0,-0.3137421069,0.1830602431,-0.7286687961,-0.3188034565,-0.5740745562,0.0162915558,0.3980952457,0.3064414318
0,0,-0.690933232,0.1750603167,-0.4449712372,-0.2558444772,-0.7342310222,-0.1556375438,0.2913390975,-0.3992407513
0,0,-0.3553483656,0.1086552858,-0.6286835825,0.0541511076,-0.719052579,-0.2407654406,0.4547777513,-0.1462205956
0,0,-0.3488170451,-0.089019673,-0.4800056155,-0.4098072511,-0.7158646408,-0.1929565168,0.3467531759,0.3480709914
0,0,-0.6521429312,-0.0156896664,-0.4208516127,0.1896603406,-0.3713692653,-0.2071348213,0.3510504937,-0.3373588467
0,0,-0.7251799058,-0.1573870829,-0.6278427867,0.1397822966,-0.3798594558,-0.1255183827,0.4172755445,-0.2019194519
0,0,-0.5047270152,0.1897867857,-0.5165188104,-0.2046625017,-0.8350459364,0.0073653252,0.4611470316,-0.1587284303
0,0,-0.658777545,0.2023121945,-0.3180362624,-0.1537496419,-0.6321497222,-0.1463967249,0.4401627565,0.1754687481
0,0,-0.7242085205,0.2483832012,-0.4634464587,-0.0038286796,-0.6997469612,-0.1421757873,0.4463452429,-0.0853337572
0,0,-0.745501164,0.1465554163,-0.346582993,0.0408549064,-0.5652778299,-0.1938678591,0.4194110118,-0.2790584305
0,0,-0.3390502282,0.1417900179,-0.6126294202,-0.2793273539,-0.8054485527,0.033215112,0.4118196055,-0.1034264771
0,0,-0.5504722889,0.1156202732,-0.5556272887,-0.2814591768,-0.8750853337,-0.0863740652,0.3522691121,-0.3439077055
0,0,-0.7560452914,0.1761012169,-0.4228992859,0.0271437359,-0.6583966122,-0.1715327243,0.4239096112,-0.072070279
0,0,-0.3393132992,-0.1633361925,-0.6813132298,-0.2241767731,-0.4442814133,0.1414017866,0.4262210846,0.0634475633
0,0,-0.2598826118,0.1970054865,-0.7529506789,-0.2196989094,-0.8623994356,0.1204959314,0.4115959379,-0.1994315173
0,0,-0.6341214756,0.226890753,-0.3350914014,-0.1713570598,-0.6370896966,-0.1198889959,0.4060867478,-0.1821180175
0,0,-0.5190664544,0.1326138656,-0.4248731614,-0.2616259292,-0.7851709098,-0.1193129277,0.270975188,-0.4204548993
0,0,-0.6364718244,0.1462844907,-0.4426003957,-0.2299412697,-0.8967634865,-0.0968266576,0.4019198295,-0.319287152
0,0,-0.4149840599,0.130129659,-0.6203068013,-0.2654440755,-0.9229291085,-0.062551342,0.4418488892,-0.1011736618
0,0,-0.7516970232,0.1669069828,-0.4151534589,0.0300864142,-0.5991793185,-0.2060696178,0.4376356377,0.021339785
0,0,-0.6062809585,0.1163722663,-0.4278039639,-0.2548242461,-0.8906080296,-0.1149891659,0.3587802732,-0.3453142405
0,0,-0.6518341469,-0.176191134,-0.5967388127,0.1250021703,-0.3207006851,-0.1115910471,0.4326545329,-0.2755195058
0,0,-0.7568353306,0.1474430585,-0.3805924798,-0.0228084243,-0.6435765188,-0.190175656,0.3618470162,-0.3192830204
0,0,-0.3175422818,0.0106215841,-0.7577012396,0.1786445243,-0.3927708962,0.2995383079,0.4128373698,0.2242289379
0,0,-0.7719710593,0.1709255669,-0.4259205794,0.0954020912,-0.5581470417,-0.1844291661,0.4471033851,-0.0072425007
0,0,-0.7594134314,0.1704103001,-0.4581756157,0.022674583,-0.533598467,-0.2697228901,0.4012736803,-0.1145823513
0,0,-0.3468956264,-0.0304029161,-0.5939270898,-0.4995036198,-0.721554057,-0.1653948135,0.3727997469,0.3260337704
0,0,-0.7189467085,0.1859978995,-0.3930052911,-0.0138041131,-0.6150453247,-0.1763146569,0.4135528918,0.125146608
0,0,-0.4942771214,0.0805573481,-0.448062031,-0.2967978757,-0.8209699301,-0.100758201,0.4373340859,-0.0078143393
0,0,-0.4739908149,-0.1196368807,-0.73567857,-0.0595197897,-0.3845474432,0.2065632105,0.4334941248,-0.1543810867
0,0,-0.2899656108,0.1632092858,-0.7302246115,-0.274035037,-0.6897015635,0.0820857168,0.4418354989,-0.0358094043
0,0,-0.2922025989,0.1333290557,-0.7385340561,-0.1844978869,-0.6051784697,0.1490255854,0.439840919,0.1121458617
0,0,-0.4951206992,0.1050688006,-0.5795808246,-0.3058537928,-0.856531637,-0.0668550569,0.2446315858,-0.4340540289
0,0,-0.5744098219,0.0744647048,-0.4461270271,-0.2968476945,-0.8427904559,-0.1776270706,0.4413661877,0.1125314633
0,0,-0.6867066003,0.2532442332,-0.3820019574,0.067729964,-0.6054389175,-0.1404987392,0.4466594516,-0.0583566323
0,0,-0.1770771422,0.2628168879,-0.4972496055,0.179959225,-0.6674134418,-0.0786937147,0.3748267964,-0.3207611157
0,0,-0.3646302202,0.1282547042,-0.6630673171,-0.2544261538,-0.941641859,-0.0426255747,0.4381395017,-0.0896867351
0,0,-0.7730856508,0.1530667246,-0.3245679469,-0.1374065283,-0.655782548,-0.1865775476,0.3447592314,-0.3344338967
0,0,-0.5525613207,0.1813626829,-0.4787862068,-0.1953211563,-0.8780828755,-0.0170299447,0.4236546636,0.1300522602
0,0,-0.6603384968,-0.141034081,-0.5392350712,0.1447208456,-0.3355361113,-0.1535448679,0.3678375073,-0.3242978681
0,0,-0.581105132,-0.0163554958,-0.4162631774,0.238205178,-0.3040512433,-0.1903346864,0.4179579995,-0.0811708303
0,0,-0.7480155466,0.1706458237,-0.4016481022,0.0345618963,-0.6002050382,-0.203247853,0.346207553,-0.3662260963
0,0,-0.2765229163,0.1915774261,-0.543462158,-0.2661655362,-0.6458020098,0.0837505493,0.4237044418,-0.2898481478
0,0,-0.4851296635,0.1671452737,-0.5508351496,-0.2358478794,-0.8300254329,0.0044097102,0.4026871263,-0.2229994754
0,0,-0.4731418004,0.2384139731,-0.558865393,-0.1363554572,-0.8657458639,0.1409216421,0.4574949304,-0.2061458368
0,0,-0.2505556709,0.2102460134,-0.6886223753,0.1475246214,-0.7869103782,-0.1574392526,0.4396200617,-0.0173179445
0,0,-0.5653562399,0.2328892175,-0.3813912506,-0.1660716727,-0.8776199856,0.0376940139,0.3295337658,-0.3673733193
0,0,-0.3153771024,0.2173542291,-0.711273206,-0.0415231436,-0.8889277076,0.2529752995,0.4315208207,0.2310064115
0,0,-0.4079328296,0.1062352809,-0.7967230584,-0.0222509739,-0.6687421884,-0.3175024032,0.3789908741,-0.3147020774
0,0,-0.5970396708,0.2025929464,-0.2795473028,-0.2282417511,-0.6090573251,-0.1439976801,0.3529001532,-0.3524628725
0,0,-0.5616019829,-0.2499521362,-0.6166056712,0.0474833954,-0.3117648574,-0.0109794666,0.4163868803,-0.2315910208
0,0,-0.7556736494,0.1025657006,-0.3729825647,0.0521357827,-0.5229461499,-0.219820365,0.2106174172,-0.4440260071
0,0,-0.7313917164,0.0669524529,-0.4003079379,-0.0044315311,-0.54191262,-0.2235884294,0.3951518982,0.3133407488
0,0,-0.3437060912,0.1774263763,-0.586218874,-0.1969807873,-0.8321650827,0.0654448988,0.4143309296,0.0504060657
0,0,-0.3170273292,0.1561378002,-0.7121994047,-0.2100675082,-0.8490062782,0.1130449385,0.4387529464,-0.1858763701
0,0,-0.7675572093,0.1724250221,-0.4324996811,-0.093164246,-0.6903058886,-0.1697249324,0.4510841311,-0.0787937168
0,0,-0.4447321411,-0.2612187841,-0.6912977074,-0.2035568046,-0.4787235952,0.1042600088,0.3961793184,-0.3100631982
0,0,-0.3826427795,0.1298575754,-0.6579593159,-0.2532464052,-0.9476057337,-0.0458679536,0.4168421816,-0.2942453321
0,0,-0.5996123876,0.1368626664,-0.4051925902,-0.2323661094,-0.8888384583,-0.0489225401,0.4502893051,-0.1465033864
0,0,-0.6808714157,0.0732894677,-0.4824281946,0.3143338703,-0.3098453891,-0.0552008476,0.4153253985,0.0748430436
0,0,-0.2979329517,0.1810513536,-0.6382277762,0.0305474916,-0.7401864853,-0.2627017424,0.3970003308,-0.2635492552
0,0,-0.6057800128,-0.0835247685,-0.2916555825,-0.0658788521,-0.6023966385,0.227710951,0.4175191564,0.1314791073
0,0,-0.6885673168,-0.1290834675,-0.3383534761,-0.0891664976,-0.7052553864,0.1862867524,0.4594184375,-0.194555114
0,0,-0.4831695436,-0.3626693955,-0.6765397,0.1414715919,-0.5845039006,-0.1213971419,0.4092420015,0.1098006459
0,0,-0.417268686,0.1047763965,-0.5919165839,-0.3119039148,-0.8372638528,-0.0456557543,0.339339411,-0.3767698975
0,0,-0.581409989,0.138311621,-0.4590812801,-0.2407755202,-0.8991109215,-0.0732378219,0.4499977535,-0.1622598117
0,0,-0.4060750902,-0.2265883497,-0.5389338577,0.0477872327,-0.8306672812,-0.0899496427,0.407677324,-0.2735961091
0,0,-0.639560044,-0.168257484,-0.5768707109,0.1311397044,-0.3042101644,-0.1111957218,0.4104689003,0.0539717325
0,0,-0.5855785106,0.152235062,-0.5719570604,-0.2371086492,-0.9276249807,-0.0476104138,0.3790738348,-0.3033577105
0,0,-0.4934449301,0.1940456389,-0.5997446307,-0.1893586461,-0.8632983011,0.0758859961,0.434066389,0.0097951976
0,0,-0.303867853,-0.0765023791,-0.7630507979,-0.193321051,-0.5286690309,0.1433316593,0.4021570337,-0.2829995186
0,0,-0.606304433,0.1371934302,-0.5297662736,-0.2466311245,-0.9234042138,-0.0705771964,0.4084314319,-0.150640226
0,0,-0.4811010323,0.1667265732,-0.7157249813,-0.0823415344,-0.4779018547,-0.3053474948,0.4349029894,0.0605231265
0,0,-0.7052356414,0.1231033946,-0.6682367591,-0.2631660322,-0.3610940085,-0.0182899904,0.4034691944,0.2344929801
0,0,-0.4117608913,0.1416818783,-0.6133321286,-0.2637660232,-0.8295314658,0.0273643077,0.4261518858,-0.2455991376
0,0,-0.4151905434,-0.1152580518,-0.6982998226,-0.1970804651,-0.4585799656,0.2022753606,0.4266347721,-0.1996942232
0,0,-0.5778420882,0.1588025517,-0.5329926442,-0.2297381177,-0.9094422147,-0.0473754965,0.3840191913,-0.3087245152
0,0,-0.3956868887,0.0411338331,-0.6627025269,0.0224200683,-0.7005984018,-0.2829533966,0.4001973266,-0.2561584957
0,0,-0.4329648535,-0.2273902207,-0.4619398996,0.079467836,-0.7626391877,-0.0996272979,0.2550200982,-0.4241840345
0,0,-0.2525419132,0.2274496683,-0.7464594169,-0.1869941352,-0.5442180353,0.1118038727,0.4034950666,-0.1046389549
0,0,-0.3813726202,0.1675974672,-0.6907133523,0.0872384887,-0.619790707,-0.2131361892,0.4142888638,0.1479930828
0,0,-0.6471502145,0.1209847325,-0.5913029111,-0.2693209523,-0.9514506797,-0.1065794128,0.4145056885,-0.2997766515
0,0,-0.4754037084,0.0994513587,-0.5213402492,-0.3223699544,-0.7983261258,-0.0739860512,0.4579038003,-0.2140463487
0,0,-0.343984094,-0.1000010492,-0.7572351789,-0.1022706103,-0.43234866,0.2029247585,0.4267157603,0.1006273238
0,0,-0.4937405356,-0.2244203514,-0.4172374698,0.0739049458,-0.7254489412,0.0169681329,0.3721694014,-0.2840853333
0,0,-0.3120931415,0.1569954268,-0.6709924651,-0.0090742749,-0.6901114495,-0.3199146173,0.4520103208,0.1378836784
0,0,-0.3534361619,-0.0687245567,-0.7039399403,-0.2287962727,-0.5900729726,0.1454935384,0.4032118329,-0.1261454361
0,0,-0.4849739464,0.3020887236,-0.4302966165,-0.0897039236,-0.8182370873,0.0926060836,0.4331452204,0.1105264907
0,0,-0.3017900417,0.194137127,-0.6068965443,0.0693888633,-0.7992668624,-0.1708897205,0.4297262468,-0.2371465952
0,0,-0.2746899122,0.2014111456,-0.6728837007,-0.2101505964,-0.7787605046,0.1136553667,0.4115958202,0.0873687718
0,0,-0.7831572743,-0.0381748074,-0.4066461442,-0.1025564886,-0.6053855347,-0.3380684436,0.4405183771,0.2018662063
0,0,-0.4487148295,0.1107325213,-0.4418462924,-0.3021551429,-0.7502078751,-0.0832837172,0.4472244953,-0.0675515719
0,0,-0.5629293368,-0.1441488986,-0.6151973193,0.158562277,-0.2895501326,0.0866143423,0.4506851829,-0.1871509782
0,0,-0.3377425036,0.1381378372,-0.7182727394,-0.2996988097,-0.8122182913,0.0492941159,0.4163566199,-0.2391018919
0,0,-0.3919466501,0.1204609035,-0.6986278341,-0.2655239272,-0.9970799637,-0.0569085226,0.3610782831,-0.3496047824
0,0,-0.6623346494,-0.2884622956,-0.6125041444,0.2312947587,-0.5195771627,-0.0305478191,0.4331417533,-0.276168941
0,0,-0.3567038277,0.1487431914,-0.6748609569,-0.2397019179,-0.902909172,0.0429307937,0.4042663576,-0.123373825
0,0,-0.7299362447,-0.1287844013,-0.6128873069,0.1643341179,-0.3715545525,-0.1191607744,0.4510181929,-0.1177600815
0,0,-0.6586819698,0.12931425,-0.6126895878,-0.258710525,-0.9742537129,-0.0961276317,0.2942842423,-0.3979272605
0,0,-0.5755068636,0.1421629745,-0.4935324659,-0.2406321464,-0.8701024539,-0.043832124,0.4377437724,0.0510724486
0,0,-0.7366389497,0.1260360732,-0.6738830802,-0.2481909974,-0.3165703331,0.0270133995,0.4144090246,-0.0669713444
0,0,-0.4042569133,-0.0982034358,-0.7844924785,-0.0685388655,-0.4486808213,0.2112767942,0.452492983,0.0479420307
0,0,-0.3389238627,-0.2153967735,-0.5260494027,0.0251097437,-0.7893934607,-0.1202374255,0.4166245785,-0.3083340691
0,0,-0.5188267517,0.2288389957,-0.619481735,-0.1536210522,-0.8991740751,0.1019207329,0.44941934,-0.1008114532
0,0,-0.1503919774,0.2873014153,-0.7511516397,0.0162380037,-0.6093188278,0.3256376973,0.4528877005,-0.1108085035
0,0,-0.3655103343,0.1330291558,-0.7087062976,-0.2703688434,-0.9660633492,-0.0199056136,0.3718964548,-0.3323250481
0,0,-0.3236409735,0.1434747372,-0.6608101471,-0.3029681073,-0.613553192,0.0502135057,0.3667205383,-0.307251718
0,0,-0.7390211242,0.1912434097,-0.3947691092,0.0278464152,-0.6164356717,-0.1826756577,0.3958814724,-0.313675787
0,0,-0.7567392335,0.1630033259,-0.3552727257,0.0493398557,-0.571912715,-0.1759905614,0.3761314534,-0.2819381083
0,0,-0.7911340629,0.1125244296,-0.4713180529,0.0598059394,-0.5142421553,-0.2590157261,0.4233619273,0.0852071678
0,0,-0.3777502108,-0.001586152,-0.5850625084,-0.5458089403,-0.7722582819,-0.2356308262,0.4448778753,0.1222976389
0,0,-0.2998283304,-0.2026713986,-0.6019887769,-0.4276288672,-0.5428686877,0.0092450073,0.3455192037,0.3277307384
0,0,-0.2147487931,0.2433551709,-0.7057263256,-0.1575140969,-0.6884715865,0.1796998263,0.4170660827,0.1004968198
0,0,-0.5237177643,-0.2943012581,-0.6594417774,-0.0317171626,-0.3925648872,0.0761646289,0.1762733327,-0.4499839999
0,0,-0.3218078415,0.2201271002,-0.6781243268,-0.0308560826,-0.7607306484,0.2849489845,0.4360857417,0.1748955387
0,0,-0.6060333251,0.4324917602,-0.3839296362,0.1569022458,-0.653482977,0.0741438337,0.4255586539,0.1597854548
0,0,-0.3659082461,-0.1644890823,-0.6673478176,-0.2808506728,-0.4969180838,0.1209558387,0.4135105727,0.0641197225
0,0,-0.8013852113,0.0697011913,-0.3949879865,0.0292671464,-0.5738753418,-0.2116725765,0.4388720523,-0.1104605962
0,0,-0.5876768576,0.1700795128,-0.3888712016,-0.1784758766,-0.889800268,-0.0342386143,0.4063605224,0.163010601
0,0,-0.2263568467,0.2384825768,-0.7439003913,-0.1889218572,-0.7030683302,0.1567539612,0.4453715185,0.0180724289
0,0,-0.0404092548,0.3309592703,-0.5736338777,0.2318509965,-0.6671637132,-0.048033776,0.4139062535,0.2273367518
0,0,-0.2567814871,0.0643599062,-0.7083703143,-0.3072586191,-0.526507471,0.0333052388,0.3934556479,0.3148292065
0,0,-0.5854762767,-0.2908783695,-0.7279355933,-0.044000457,-0.4881281479,0.1869663677,0.4390537646,-0.1512379551
0,0,-0.3985258842,0.101988162,-0.779673425,-0.0324078977,-0.7038457891,-0.3356707629,0.3707503103,-0.340470903
0,0,-0.4598216773,-0.1619089938,-0.6571773529,0.036275849,-0.2837946492,0.1538887841,0.4101031487,-0.0392494907
0,0,-0.3494784528,-0.0444170638,-0.7084184905,-0.2353399616,-0.6024990555,0.1221217046,0.42738555,-0.2564373428
0,0,-0.3004217721,0.0412224894,-0.5559782757,0.052175272,-0.7172900957,-0.2162511952,0.3012947595,-0.385063337
0,0,-0.3434363264,0.1633359194,-0.6269773879,0.0227526526,-0.7538125673,-0.2549745378,0.3763670702,-0.3241744796
0,0,-0.6408746241,0.1054404004,-0.3705120706,-0.2347934864,-0.902703635,-0.130312915,0.3914090219,-0.2798459404
0,0,-0.6688728034,0.0552678162,-0.5090653999,-0.2994880127,-0.9362910016,-0.1939762638,0.4211735663,0.0395420084
0,0,-0.2244137749,0.2357330331,-0.7597912645,-0.2078319712,-0.6511504178,0.1343459204,0.4163111312,-0.1361096682
0,0,-0.377162211,0.1294679597,-0.6807088762,-0.2700206622,-0.9233719924,0.0095008209,0.444135951,-0.0499284495
0,0,-0.5747217031,0.160686592,-0.5611774321,-0.2302199415,-0.9120134667,-0.0321333449,0.395515906,-0.2418440785
0,0,-0.2769311038,0.2383737323,-0.5041735,-0.0271365433,-0.4501263879,-0.3326801365,0.4328329449,0.07984324
0,0,-0.3924544244,-0.2779181285,-0.4724469028,0.0134136522,-0.7643097618,-0.1601502318,0.4455552806,-0.1343471651
0,0,-0.7530092538,0.0805817906,-0.3793136538,0.087196777,-0.4915919919,-0.2261926312,0.3469551785,-0.384839513
0,0,-0.4095665457,0.1230780934,-0.6340549141,-0.265672424,-0.9381259284,-0.0850621584,0.2238675063,-0.4354366347
0,0,-0.6019940887,-0.1907813783,-0.5494241064,0.3485922736,-0.5417360947,0.0771951195,0.4105706821,-0.0085939945
0,0,-0.3421493871,-0.0857242338,-0.7469963699,-0.1608140715,-0.524731317,0.1683448389,0.4490960999,-0.1285091713
0,0,-0.7612968336,0.0772480066,-0.3449459897,0.0767254582,-0.4813832934,-0.2059767679,0.4105115493,-0.2287844545
0,0,-0.487990272,-0.1646497927,-0.7746377166,-0.1479121936,-0.4818583923,0.1693031477,0.4158510688,-0.2433649402
0,0,-0.7663063972,0.1320947651,-0.4480542266,0.0228264556,-0.518104096,-0.2705142946,0.4118060546,-0.1127672132
